label,file,fps,frame_count,duration_sec,width,height,file_size_mb
Q,Q_51.mp4,30.0,152,5.066666666666666,512,512,0.898
Q,Q_52.mp4,30.0,152,5.066666666666666,512,512,0.445
Q,Q_53.mp4,30.0,152,5.066666666666666,512,512,0.559
Q,Q_54.mp4,30.0,152,5.066666666666666,512,512,0.563
Q,Q_56.mp4,30.0,152,5.066666666666666,512,512,0.563
Q,Q_57.mp4,30.0,151,5.033333333333333,512,512,0.647
Q,Q_59.mp4,30.0,152,5.066666666666666,512,512,1.058
Q,Q_60.mp4,30.0,151,5.033333333333333,512,512,0.742
Q,Q_68.mp4,30.0,152,5.066666666666666,512,512,0.416
Q,Q_70.mp4,30.0,152,5.066666666666666,512,512,0.493
Q,Q_71.mp4,30.0,152,5.066666666666666,512,512,0.676
Q,Q_72.mp4,30.0,152,5.066666666666666,512,512,0.533
Q,Q_74.mp4,30.0,152,5.066666666666666,512,512,1.07
Q,Q_77.mp4,30.0,152,5.066666666666666,512,512,0.498
Q,Q_79.mp4,30.0,151,5.033333333333333,512,512,0.707
Q,Q_8.mp4,30.0,152,5.066666666666666,512,512,0.528
Q,Q_82.mp4,30.0,153,5.1,512,512,0.552
Q,Q_83.mp4,30.0,152,5.066666666666666,512,512,0.528
Q,Q_85.mp4,30.0,152,5.066666666666666,512,512,0.531
Q,Q_86.mp4,30.0,153,5.1,512,512,0.552
Q,Q_88.mp4,30.0,151,5.033333333333333,512,512,0.709
Q,Q_89.mp4,30.0,152,5.066666666666666,512,512,0.416
Q,Q_90.mp4,30.0,151,5.033333333333333,512,512,0.657
Q,Q_91.mp4,30.0,152,5.066666666666666,512,512,0.616
Q,Q_92.mp4,30.0,152,5.066666666666666,512,512,1.075
Q,Q_96.mp4,30.0,152,5.066666666666666,512,512,0.941
Q,Q_97.mp4,30.0,152,5.066666666666666,512,512,0.447
R,R_1.mp4,30.0,153,5.1,512,512,0.539
R,R_100.mp4,30.0,151,5.033333333333333,512,512,0.816
R,R_11.mp4,30.0,152,5.066666666666666,512,512,0.524
R,R_12.mp4,30.0,151,5.033333333333333,512,512,0.41
R,R_15.mp4,30.0,152,5.066666666666666,512,512,0.717
R,R_16.mp4,30.0,153,5.1,512,512,0.543
R,R_18.mp4,30.0,151,5.033333333333333,512,512,0.533
R,R_2.mp4,30.0,151,5.033333333333333,512,512,0.676
R,R_20.mp4,30.0,152,5.066666666666666,512,512,0.545
R,R_21.mp4,30.0,151,5.033333333333333,512,512,0.681
R,R_24.mp4,30.0,151,5.033333333333333,512,512,0.688
R,R_25.mp4,30.0,152,5.066666666666666,512,512,0.928
R,R_28.mp4,30.0,152,5.066666666666666,512,512,0.537
R,R_29.mp4,30.0,152,5.066666666666666,512,512,0.545
R,R_31.mp4,30.0,153,5.1,512,512,0.557
R,R_33.mp4,30.0,151,5.033333333333333,512,512,0.708
R,R_34.mp4,30.0,153,5.1,512,512,0.543
R,R_35.mp4,30.0,152,5.066666666666666,512,512,0.514
R,R_39.mp4,30.0,152,5.066666666666666,512,512,0.932
R,R_40.mp4,30.0,152,5.066666666666666,512,512,0.524
R,R_43.mp4,30.0,153,5.1,512,512,0.549
R,R_44.mp4,30.0,152,5.066666666666666,512,512,0.932
R,R_45.mp4,30.0,151,5.033333333333333,512,512,0.618
R,R_46.mp4,30.0,152,5.066666666666666,512,512,0.93
R,R_48.mp4,30.0,152,5.066666666666666,512,512,0.517
R,R_5.mp4,30.0,152,5.066666666666666,512,512,0.949
R,R_50.mp4,30.0,152,5.066666666666666,512,512,0.932
R,R_51.mp4,30.0,153,5.1,512,512,0.549
R,R_53.mp4,30.0,153,5.1,512,512,0.5
R,R_55.mp4,30.0,151,5.033333333333333,512,512,0.533
R,R_60.mp4,30.0,152,5.066666666666666,512,512,0.537
R,R_61.mp4,30.0,153,5.1,512,512,0.5
R,R_64.mp4,30.0,151,5.033333333333333,512,512,0.4
R,R_69.mp4,30.0,152,5.066666666666666,512,512,0.929
R,R_70.mp4,30.0,152,5.066666666666666,512,512,0.938
R,R_71.mp4,30.0,153,5.1,512,512,0.557
R,R_75.mp4,30.0,151,5.033333333333333,512,512,0.42
R,R_78.mp4,30.0,151,5.033333333333333,512,512,0.691
R,R_79.mp4,30.0,152,5.066666666666666,512,512,0.514
R,R_81.mp4,30.0,153,5.1,512,512,0.518
R,R_83.mp4,30.0,153,5.1,512,512,0.518
R,R_84.mp4,30.0,152,5.066666666666666,512,512,0.92
R,R_93.mp4,30.0,152,5.066666666666666,512,512,0.517
R,R_94.mp4,30.0,153,5.1,512,512,0.539
R,R_96.mp4,30.0,152,5.066666666666666,512,512,0.696
S,S_11.mp4,30.0,153,5.1,512,512,0.616
S,S_16.mp4,30.0,152,5.066666666666666,512,512,0.591
S,S_18.mp4,30.0,153,5.1,512,512,0.648
S,S_21.mp4,30.0,152,5.066666666666666,512,512,0.654
S,S_25.mp4,30.0,151,5.033333333333333,512,512,0.463
S,S_27.mp4,30.0,152,5.066666666666666,512,512,0.634
S,S_3.mp4,30.0,152,5.066666666666666,512,512,0.678
S,S_32.mp4,30.0,153,5.1,512,512,0.627
S,S_33.mp4,30.0,151,5.033333333333333,512,512,0.663
S,S_34.mp4,30.0,152,5.066666666666666,512,512,0.661
S,S_37.mp4,30.0,151,5.033333333333333,512,512,0.594
S,S_38.mp4,30.0,152,5.066666666666666,512,512,0.624
S,S_40.mp4,30.0,151,5.033333333333333,512,512,0.594
S,S_43.mp4,30.0,153,5.1,512,512,0.627
S,S_45.mp4,30.0,152,5.066666666666666,512,512,0.621
S,S_55.mp4,30.0,153,5.1,512,512,0.707
S,S_57.mp4,30.0,153,5.1,512,512,0.707
S,S_60.mp4,30.0,151,5.033333333333333,512,512,0.705
S,S_61.mp4,30.0,153,5.1,512,512,0.616
S,S_67.mp4,30.0,153,5.1,512,512,0.648
S,S_68.mp4,30.0,152,5.066666666666666,512,512,0.584
S,S_69.mp4,30.0,151,5.033333333333333,512,512,0.584
S,S_70.mp4,30.0,151,5.033333333333333,512,512,0.694
S,S_75.mp4,30.0,152,5.066666666666666,512,512,0.624
S,S_77.mp4,30.0,152,5.066666666666666,512,512,0.585
S,S_78.mp4,30.0,152,5.066666666666666,512,512,0.634
S,S_79.mp4,30.0,151,5.033333333333333,512,512,0.584
S,S_80.mp4,30.0,152,5.066666666666666,512,512,0.585
S,S_81.mp4,30.0,152,5.066666666666666,512,512,0.591
S,S_82.mp4,30.0,152,5.066666666666666,512,512,0.584
S,S_85.mp4,30.0,152,5.066666666666666,512,512,0.572
S,S_87.mp4,30.0,152,5.066666666666666,512,512,0.621
S,S_9.mp4,30.0,151,5.033333333333333,512,512,0.6
S,S_91.mp4,30.0,151,5.033333333333333,512,512,0.6
S,S_92.mp4,30.0,152,5.066666666666666,512,512,0.572
S,S_96.mp4,30.0,152,5.066666666666666,512,512,0.66
S,S_99.mp4,30.0,151,5.033333333333333,512,512,0.693
T,T_10.mp4,30.0,152,5.066666666666666,512,512,0.601
T,T_100.mp4,30.0,151,5.033333333333333,512,512,0.576
T,T_11.mp4,30.0,151,5.033333333333333,512,512,0.586
T,T_12.mp4,30.0,152,5.066666666666666,512,512,0.605
T,T_13.mp4,30.0,151,5.033333333333333,512,512,0.797
T,T_14.mp4,30.0,152,5.066666666666666,512,512,0.614
T,T_15.mp4,30.0,153,5.1,512,512,0.631
T,T_16.mp4,30.0,151,5.033333333333333,512,512,0.727
T,T_18.mp4,30.0,153,5.1,512,512,0.795
T,T_20.mp4,30.0,152,5.066666666666666,512,512,0.601
T,T_21.mp4,30.0,152,5.066666666666666,512,512,0.591
T,T_22.mp4,30.0,153,5.1,512,512,0.545
T,T_25.mp4,30.0,153,5.1,512,512,0.631
T,T_28.mp4,30.0,153,5.1,512,512,0.61
T,T_3.mp4,30.0,152,5.066666666666666,512,512,0.605
T,T_33.mp4,30.0,152,5.066666666666666,512,512,1.001
T,T_34.mp4,30.0,152,5.066666666666666,512,512,0.773
T,T_37.mp4,30.0,152,5.066666666666666,512,512,0.584
T,T_4.mp4,30.0,151,5.033333333333333,512,512,0.762
T,T_42.mp4,30.0,155,5.166666666666667,512,512,1.4
T,T_44.mp4,30.0,152,5.066666666666666,512,512,0.871
T,T_45.mp4,30.0,151,5.033333333333333,512,512,0.746
T,T_47.mp4,30.0,151,5.033333333333333,512,512,0.854
T,T_5.mp4,30.0,152,5.066666666666666,512,512,1.034
T,T_52.mp4,30.0,151,5.033333333333333,512,512,0.785
T,T_53.mp4,30.0,151,5.033333333333333,512,512,0.745
T,T_54.mp4,30.0,151,5.033333333333333,512,512,1.193
T,T_55.mp4,30.0,153,5.1,512,512,0.616
T,T_56.mp4,30.0,151,5.033333333333333,512,512,0.779
T,T_58.mp4,30.0,151,5.033333333333333,512,512,0.586
T,T_6.mp4,30.0,152,5.066666666666666,512,512,0.584
T,T_65.mp4,30.0,154,5.133333333333334,512,512,1.105
T,T_66.mp4,30.0,152,5.066666666666666,512,512,0.614
T,T_69.mp4,30.0,153,5.1,512,512,0.589
T,T_74.mp4,30.0,153,5.1,512,512,0.575
T,T_78.mp4,30.0,151,5.033333333333333,512,512,0.803
T,T_82.mp4,30.0,153,5.1,512,512,0.575
T,T_83.mp4,30.0,151,5.033333333333333,512,512,0.786
T,T_85.mp4,30.0,153,5.1,512,512,0.545
T,T_86.mp4,30.0,152,5.066666666666666,512,512,1.187
T,T_87.mp4,30.0,153,5.1,512,512,0.616
T,T_89.mp4,30.0,151,5.033333333333333,512,512,1.206
T,T_9.mp4,30.0,151,5.033333333333333,512,512,0.576
T,T_90.mp4,30.0,152,5.066666666666666,512,512,0.591
T,T_91.mp4,30.0,153,5.1,512,512,0.589
T,T_95.mp4,30.0,153,5.1,512,512,0.61
T,T_98.mp4,30.0,151,5.033333333333333,512,512,1.431
U,U_100.mp4,30.0,153,5.1,512,512,0.489
U,U_13.mp4,30.0,151,5.033333333333333,512,512,0.608
U,U_16.mp4,30.0,153,5.1,512,512,0.594
U,U_18.mp4,30.0,151,5.033333333333333,512,512,0.634
U,U_19.mp4,30.0,152,5.066666666666666,512,512,0.425
U,U_2.mp4,30.0,153,5.1,512,512,0.727
U,U_20.mp4,30.0,152,5.066666666666666,512,512,0.904
U,U_21.mp4,30.0,152,5.066666666666666,512,512,1.032
U,U_25.mp4,30.0,152,5.066666666666666,512,512,0.661
U,U_27.mp4,30.0,152,5.066666666666666,512,512,0.661
U,U_29.mp4,30.0,152,5.066666666666666,512,512,0.632
U,U_32.mp4,30.0,152,5.066666666666666,512,512,0.495
U,U_35.mp4,30.0,153,5.1,512,512,0.482
U,U_36.mp4,30.0,152,5.066666666666666,512,512,0.467
U,U_37.mp4,30.0,152,5.066666666666666,512,512,0.675
U,U_38.mp4,30.0,152,5.066666666666666,512,512,0.675
U,U_42.mp4,30.0,151,5.033333333333333,512,512,0.678
U,U_43.mp4,30.0,151,5.033333333333333,512,512,0.732
U,U_44.mp4,30.0,152,5.066666666666666,512,512,0.776
U,U_45.mp4,30.0,152,5.066666666666666,512,512,0.62
U,U_46.mp4,30.0,152,5.066666666666666,512,512,0.59
U,U_47.mp4,30.0,152,5.066666666666666,512,512,0.822
U,U_48.mp4,30.0,151,5.033333333333333,512,512,0.638
U,U_50.mp4,30.0,152,5.066666666666666,512,512,0.472
U,U_53.mp4,30.0,152,5.066666666666666,512,512,0.62
U,U_57.mp4,30.0,151,5.033333333333333,512,512,0.615
U,U_60.mp4,30.0,153,5.1,512,512,0.594
U,U_62.mp4,30.0,153,5.1,512,512,0.727
U,U_63.mp4,14.916666666666666,87,5.832402234636872,1280,720,3.022
U,U_65.mp4,30.0,152,5.066666666666666,512,512,0.59
U,U_66.mp4,30.0,152,5.066666666666666,512,512,0.472
U,U_67.mp4,30.0,152,5.066666666666666,512,512,0.657
U,U_68.mp4,30.0,152,5.066666666666666,512,512,0.657
U,U_71.mp4,30.0,152,5.066666666666666,512,512,1.043
U,U_72.mp4,30.0,152,5.066666666666666,512,512,0.495
U,U_74.mp4,30.0,152,5.066666666666666,512,512,1.037
U,U_75.mp4,30.0,153,5.1,512,512,0.541
U,U_76.mp4,30.0,152,5.066666666666666,512,512,0.899
U,U_77.mp4,30.0,151,5.033333333333333,512,512,0.404
U,U_78.mp4,30.0,152,5.066666666666666,512,512,0.976
U,U_79.mp4,30.0,151,5.033333333333333,512,512,0.644
U,U_80.mp4,30.0,152,5.066666666666666,512,512,0.905
U,U_84.mp4,30.0,153,5.1,512,512,0.649
U,U_85.mp4,30.0,152,5.066666666666666,512,512,0.467
U,U_88.mp4,30.0,153,5.1,512,512,0.624
U,U_89.mp4,30.0,152,5.066666666666666,512,512,0.869
U,U_91.mp4,30.0,153,5.1,512,512,0.649
U,U_92.mp4,30.0,153,5.1,512,512,0.489
U,U_93.mp4,30.0,153,5.1,512,512,0.624
U,U_94.mp4,30.0,151,5.033333333333333,512,512,0.891
U,U_95.mp4,30.0,152,5.066666666666666,512,512,0.888
U,U_99.mp4,30.0,153,5.1,512,512,0.541
W,W_1.mp4,30.0,152,5.066666666666666,512,512,0.572
W,W_10.mp4,30.0,153,5.1,512,512,0.618
W,W_100.mp4,30.0,152,5.066666666666666,512,512,0.571
W,W_12.mp4,30.0,152,5.066666666666666,512,512,0.722
W,W_16.mp4,30.0,154,5.133333333333334,512,512,0.946
W,W_17.mp4,30.0,151,5.033333333333333,512,512,0.716
W,W_2.mp4,30.0,151,5.033333333333333,512,512,0.724
W,W_27.mp4,30.0,152,5.066666666666666,512,512,0.824
W,W_29.mp4,30.0,151,5.033333333333333,512,512,0.802
W,W_3.mp4,30.0,152,5.066666666666666,512,512,0.88
W,W_30.mp4,30.0,151,5.033333333333333,512,512,0.707
W,W_33.mp4,30.0,152,5.066666666666666,512,512,0.554
W,W_38.mp4,30.0,152,5.066666666666666,512,512,0.877
W,W_39.mp4,30.0,153,5.1,512,512,0.704
W,W_4.mp4,30.0,152,5.066666666666666,512,512,0.855
W,W_40.mp4,30.0,153,5.1,512,512,0.683
W,W_42.mp4,30.0,152,5.066666666666666,512,512,0.673
W,W_43.mp4,30.0,152,5.066666666666666,512,512,0.662
W,W_45.mp4,30.0,151,5.033333333333333,512,512,0.878
W,W_47.mp4,30.0,153,5.1,512,512,0.601
W,W_49.mp4,30.0,153,5.1,512,512,0.618
W,W_5.mp4,30.0,152,5.066666666666666,512,512,0.595
W,W_50.mp4,30.0,153,5.1,512,512,0.616
W,W_52.mp4,30.0,152,5.066666666666666,512,512,0.595
W,W_53.mp4,30.0,152,5.066666666666666,512,512,0.673
W,W_54.mp4,30.0,152,5.066666666666666,512,512,0.842
W,W_58.mp4,30.0,153,5.1,512,512,0.601
W,W_6.mp4,30.0,152,5.066666666666666,512,512,0.673
W,W_60.mp4,30.0,152,5.066666666666666,512,512,0.82
W,W_61.mp4,30.0,152,5.066666666666666,512,512,0.834
W,W_62.mp4,30.0,152,5.066666666666666,512,512,0.673
W,W_65.mp4,30.0,153,5.1,512,512,0.539
W,W_68.mp4,30.0,151,5.033333333333333,512,512,0.716
W,W_69.mp4,30.0,152,5.066666666666666,512,512,0.91
W,W_7.mp4,30.0,151,5.033333333333333,512,512,0.744
W,W_71.mp4,30.0,153,5.1,512,512,0.683
W,W_72.mp4,30.0,152,5.066666666666666,512,512,0.571
W,W_76.mp4,30.0,151,5.033333333333333,512,512,0.785
W,W_78.mp4,30.0,153,5.1,512,512,0.616
W,W_8.mp4,30.0,152,5.066666666666666,512,512,0.804
W,W_83.mp4,30.0,151,5.033333333333333,512,512,0.755
W,W_85.mp4,30.0,151,5.033333333333333,512,512,0.693
W,W_86.mp4,30.0,153,5.1,512,512,0.704
W,W_89.mp4,30.0,152,5.066666666666666,512,512,0.815
W,W_92.mp4,30.0,152,5.066666666666666,512,512,0.717
W,W_94.mp4,30.0,153,5.1,512,512,0.539
W,W_96.mp4,30.0,152,5.066666666666666,512,512,0.572
W,W_99.mp4,30.0,152,5.066666666666666,512,512,0.662
X,X_1.mp4,30.0,152,5.066666666666666,512,512,0.851
X,X_10.mp4,30.0,152,5.066666666666666,512,512,0.82
X,X_13.mp4,30.0,152,5.066666666666666,512,512,0.813
X,X_14.mp4,30.0,152,5.066666666666666,512,512,0.567
X,X_15.mp4,30.0,152,5.066666666666666,512,512,0.81
X,X_16.mp4,30.0,152,5.066666666666666,512,512,0.773
X,X_18.mp4,30.0,152,5.066666666666666,512,512,0.852
X,X_19.mp4,30.0,151,5.033333333333333,512,512,0.736
X,X_20.mp4,30.0,152,5.066666666666666,512,512,0.503
X,X_27.mp4,30.0,152,5.066666666666666,512,512,0.504
X,X_3.mp4,30.0,152,5.066666666666666,512,512,0.534
X,X_30.mp4,30.0,152,5.066666666666666,512,512,0.503
X,X_32.mp4,30.0,152,5.066666666666666,512,512,0.517
X,X_33.mp4,30.0,153,5.1,512,512,0.578
X,X_35.mp4,30.0,153,5.1,512,512,0.519
X,X_36.mp4,30.0,153,5.1,512,512,0.578
X,X_39.mp4,30.0,151,5.033333333333333,512,512,0.736
X,X_4.mp4,30.0,152,5.066666666666666,512,512,0.504
X,X_40.mp4,30.0,153,5.1,512,512,0.519
X,X_42.mp4,30.0,152,5.066666666666666,512,512,0.772
X,X_46.mp4,30.0,152,5.066666666666666,512,512,0.779
X,X_47.mp4,30.0,151,5.033333333333333,512,512,0.58
X,X_48.mp4,30.0,151,5.033333333333333,512,512,0.744
X,X_5.mp4,30.0,152,5.066666666666666,512,512,0.525
X,X_50.mp4,30.0,151,5.033333333333333,512,512,0.791
X,X_58.mp4,30.0,152,5.066666666666666,512,512,0.534
X,X_60.mp4,30.0,151,5.033333333333333,512,512,0.799
X,X_64.mp4,30.0,151,5.033333333333333,512,512,0.841
X,X_65.mp4,30.0,153,5.1,512,512,0.626
X,X_7.mp4,30.0,152,5.066666666666666,512,512,0.503
X,X_70.mp4,30.0,152,5.066666666666666,512,512,0.567
X,X_72.mp4,30.0,152,5.066666666666666,512,512,0.787
X,X_73.mp4,30.0,151,5.033333333333333,512,512,0.797
X,X_74.mp4,30.0,151,5.033333333333333,512,512,0.806
X,X_75.mp4,30.0,152,5.066666666666666,512,512,0.738
X,X_8.mp4,30.0,152,5.066666666666666,512,512,0.517
X,X_82.mp4,30.0,152,5.066666666666666,512,512,0.829
X,X_83.mp4,30.0,151,5.033333333333333,512,512,0.858
X,X_85.mp4,30.0,152,5.066666666666666,512,512,0.837
X,X_88.mp4,30.0,153,5.1,512,512,0.626
X,X_89.mp4,30.0,153,5.1,512,512,0.623
X,X_9.mp4,30.0,153,5.1,512,512,0.623
X,X_90.mp4,30.0,152,5.066666666666666,512,512,0.525
X,X_92.mp4,30.0,152,5.066666666666666,512,512,0.624
X,X_94.mp4,30.0,151,5.033333333333333,512,512,0.779
X,X_95.mp4,30.0,152,5.066666666666666,512,512,0.624
Y,Y_101.mp4,30.0,151,5.033333333333333,512,512,0.508
Y,Y_20.mp4,30.0,152,5.066666666666666,512,512,0.503
Y,Y_22.mp4,30.0,152,5.066666666666666,512,512,0.8
Y,Y_47.mp4,30.0,151,5.033333333333333,512,512,0.7
Y,Y_5.mp4,30.0,151,5.033333333333333,512,512,0.525
Y,Y_60.mp4,30.0,151,5.033333333333333,512,512,0.534
Y,Y_61.mp4,30.0,151,5.033333333333333,1280,720,6.289
Y,Y_62.mp4,30.0,152,5.066666666666666,512,512,0.528
Y,Y_71.mp4,30.0,151,5.033333333333333,512,512,0.683
Y,Y_75.mp4,30.0,163,5.433333333333334,1280,720,6.696
Y,Y_78.mp4,30.0,151,5.033333333333333,512,512,0.687
Y,Y_80.mp4,30.0,151,5.033333333333333,512,512,0.778
Y,Y_81.mp4,30.0,155,5.166666666666667,1280,720,6.428
Y,Y_99.mp4,30.0,151,5.033333333333333,512,512,0.773
Z,Z_11.mp4,30.0,152,5.066666666666666,512,512,0.858
Z,Z_12.mp4,30.0,152,5.066666666666666,512,512,0.495
Z,Z_17.mp4,30.0,153,5.1,512,512,0.578
Z,Z_18.mp4,30.0,152,5.066666666666666,512,512,0.494
Z,Z_20.mp4,30.0,152,5.066666666666666,512,512,0.813
Z,Z_21.mp4,30.0,153,5.1,512,512,0.527
Z,Z_22.mp4,30.0,152,5.066666666666666,512,512,0.543
Z,Z_24.mp4,30.0,151,5.033333333333333,512,512,0.501
Z,Z_26.mp4,30.0,152,5.066666666666666,512,512,0.706
Z,Z_31.mp4,30.0,152,5.066666666666666,512,512,0.884
Z,Z_34.mp4,30.0,153,5.1,512,512,0.527
Z,Z_39.mp4,30.0,153,5.1,512,512,0.528
Z,Z_4.mp4,30.0,152,5.066666666666666,512,512,0.495
Z,Z_40.mp4,30.0,151,5.033333333333333,512,512,0.496
Z,Z_42.mp4,30.0,152,5.066666666666666,512,512,0.886
Z,Z_43.mp4,30.0,152,5.066666666666666,512,512,0.489
Z,Z_45.mp4,30.0,153,5.1,512,512,0.507
Z,Z_48.mp4,30.0,153,5.1,512,512,0.525
Z,Z_5.mp4,30.0,153,5.1,512,512,0.528
Z,Z_51.mp4,30.0,152,5.066666666666666,512,512,0.77
Z,Z_52.mp4,30.0,152,5.066666666666666,512,512,0.815
Z,Z_56.mp4,30.0,152,5.066666666666666,512,512,0.543
Z,Z_58.mp4,30.0,151,5.033333333333333,512,512,0.591
Z,Z_60.mp4,30.0,153,5.1,512,512,0.524
Z,Z_61.mp4,30.0,153,5.1,512,512,0.507
Z,Z_63.mp4,30.0,151,5.033333333333333,512,512,0.578
Z,Z_65.mp4,30.0,152,5.066666666666666,512,512,0.461
Z,Z_66.mp4,30.0,152,5.066666666666666,512,512,0.866
Z,Z_69.mp4,30.0,152,5.066666666666666,512,512,0.489
Z,Z_7.mp4,30.0,152,5.066666666666666,512,512,0.927
Z,Z_71.mp4,30.0,151,5.033333333333333,512,512,0.291
Z,Z_72.mp4,30.0,153,5.1,512,512,0.524
Z,Z_77.mp4,30.0,153,5.1,512,512,0.494
Z,Z_80.mp4,30.0,153,5.1,512,512,0.525
Z,Z_85.mp4,30.0,153,5.1,512,512,0.494
Z,Z_87.mp4,30.0,151,5.033333333333333,512,512,0.291
Z,Z_88.mp4,30.0,151,5.033333333333333,512,512,0.817
Z,Z_89.mp4,30.0,153,5.1,512,512,0.578
Z,Z_90.mp4,30.0,152,5.066666666666666,512,512,0.848
Z,Z_91.mp4,30.0,151,5.033333333333333,512,512,0.379
Z,Z_92.mp4,30.0,152,5.066666666666666,512,512,0.942
Z,Z_94.mp4,30.0,152,5.066666666666666,512,512,0.461
Z,Z_97.mp4,30.0,153,5.1,512,512,0.847
Z,Z_98.mp4,30.0,152,5.066666666666666,512,512,0.494
0,0_10.mp4,30.0,152,5.066666666666666,512,512,1.074
0,0_12.mp4,30.0,152,5.066666666666666,512,512,1.039
0,0_13.mp4,30.0,152,5.066666666666666,512,512,1.033
0,0_22.mp4,30.0,152,5.066666666666666,512,512,1.016
0,0_37.mp4,30.0,151,5.033333333333333,512,512,0.772
0,0_44.mp4,30.0,152,5.066666666666666,512,512,1.036
0,0_61.mp4,30.0,172,5.733333333333333,1280,720,7.051
0,0_62.mp4,30.0,152,5.066666666666666,512,512,1.065
0,0_70.mp4,30.0,152,5.066666666666666,512,512,0.921
0,0_79.mp4,30.0,152,5.066666666666666,512,512,1.03
0,0_82.mp4,30.0,159,5.3,1280,720,6.596
0,0_85.mp4,30.0,152,5.066666666666666,512,512,1.064
0,0_89.mp4,30.0,152,5.066666666666666,512,512,1.042
1,1_17.mp4,30.0,152,5.066666666666666,512,512,0.887
1,1_19.mp4,30.0,151,5.033333333333333,512,512,0.524
1,1_20.mp4,30.0,152,5.066666666666666,512,512,0.853
1,1_22.mp4,30.0,152,5.066666666666666,512,512,0.896
1,1_23.mp4,30.0,152,5.066666666666666,512,512,0.87
1,1_25.mp4,30.0,152,5.066666666666666,512,512,0.434
1,1_26.mp4,30.0,151,5.033333333333333,512,512,0.73
1,1_31.mp4,30.0,152,5.066666666666666,512,512,0.519
1,1_32.mp4,30.0,151,5.033333333333333,512,512,0.773
1,1_33.mp4,30.0,152,5.066666666666666,512,512,0.444
1,1_34.mp4,30.0,151,5.033333333333333,512,512,0.656
1,1_35.mp4,30.0,151,5.033333333333333,512,512,0.757
1,1_38.mp4,30.0,152,5.066666666666666,512,512,0.419
1,1_40.mp4,30.0,151,5.033333333333333,512,512,0.735
1,1_43.mp4,30.0,152,5.066666666666666,512,512,0.872
1,1_45.mp4,30.0,152,5.066666666666666,512,512,0.521
1,1_51.mp4,30.0,152,5.066666666666666,512,512,0.47
1,1_52.mp4,30.0,151,5.033333333333333,512,512,0.777
1,1_56.mp4,30.0,152,5.066666666666666,512,512,0.465
1,1_58.mp4,30.0,151,5.033333333333333,512,512,0.7
1,1_59.mp4,30.0,152,5.066666666666666,512,512,0.408
1,1_60.mp4,30.0,152,5.066666666666666,512,512,0.423
1,1_61.mp4,30.0,152,5.066666666666666,512,512,0.803
1,1_62.mp4,30.0,151,5.033333333333333,512,512,0.684
1,1_65.mp4,14.985014985014985,78,5.2052000000000005,1280,720,2.764
1,1_66.mp4,30.0,151,5.033333333333333,512,512,0.682
1,1_67.mp4,30.0,152,5.066666666666666,512,512,0.509
1,1_68.mp4,30.0,151,5.033333333333333,512,512,0.725
1,1_69.mp4,30.0,152,5.066666666666666,512,512,0.891
1,1_72.mp4,30.0,151,5.033333333333333,512,512,0.712
1,1_73.mp4,30.0,151,5.033333333333333,512,512,0.716
1,1_74.mp4,30.0,152,5.066666666666666,512,512,0.862
1,1_79.mp4,14.916666666666666,85,5.698324022346369,1280,720,2.951
1,1_8.mp4,30.0,152,5.066666666666666,512,512,0.86
1,1_82.mp4,30.0,152,5.066666666666666,512,512,0.478
1,1_85.mp4,30.0,151,5.033333333333333,512,512,0.713
1,1_86.mp4,30.0,152,5.066666666666666,512,512,0.447
1,1_87.mp4,30.0,151,5.033333333333333,512,512,0.759
1,1_89.mp4,30.0,152,5.066666666666666,512,512,0.859
2,2_1.mp4,30.0,152,5.066666666666666,512,512,0.369
2,2_13.mp4,30.0,152,5.066666666666666,512,512,0.48
2,2_15.mp4,30.0,152,5.066666666666666,512,512,0.832
2,2_18.mp4,30.0,153,5.1,512,512,0.479
2,2_21.mp4,30.0,151,5.033333333333333,512,512,0.761
2,2_23.mp4,30.0,152,5.066666666666666,512,512,0.794
2,2_24.mp4,30.0,152,5.066666666666666,512,512,0.463
2,2_25.mp4,30.0,152,5.066666666666666,512,512,0.539
2,2_26.mp4,30.0,152,5.066666666666666,512,512,0.414
2,2_28.mp4,30.0,152,5.066666666666666,512,512,0.853
2,2_29.mp4,30.0,152,5.066666666666666,512,512,0.753
2,2_3.mp4,30.0,152,5.066666666666666,512,512,0.886
2,2_31.mp4,30.0,152,5.066666666666666,512,512,0.417
2,2_32.mp4,30.0,152,5.066666666666666,512,512,0.442
2,2_35.mp4,14.985014985014985,79,5.271933333333333,1280,720,2.768
2,2_36.mp4,30.0,153,5.1,512,512,0.752
2,2_40.mp4,30.0,152,5.066666666666666,512,512,0.886
2,2_41.mp4,30.0,152,5.066666666666666,512,512,0.862
2,2_42.mp4,30.0,151,5.033333333333333,512,512,0.752
2,2_45.mp4,30.0,151,5.033333333333333,512,512,0.396
2,2_46.mp4,30.0,152,5.066666666666666,512,512,0.889
2,2_47.mp4,30.0,152,5.066666666666666,512,512,0.85
2,2_49.mp4,30.0,152,5.066666666666666,512,512,0.862
2,2_5.mp4,30.0,151,5.033333333333333,512,512,0.851
2,2_50.mp4,30.0,151,5.033333333333333,512,512,0.78
2,2_51.mp4,30.0,151,5.033333333333333,512,512,0.741
2,2_54.mp4,30.0,152,5.066666666666666,512,512,0.406
2,2_55.mp4,30.0,151,5.033333333333333,512,512,0.823
2,2_56.mp4,30.0,151,5.033333333333333,512,512,0.405
